domestic_player_key,domestic_player_name,role,domestic_sample,domestic_impact_score,domestic_impact_percentile,domestic_profile_type,match_rank,ipl_player_key,ipl_player_name,ipl_sample,ipl_impact_score,ipl_impact_percentile,ipl_profile_type,distance,similarity_score
805b89d7,RP Sharma,bat,21.0,-0.27318349159581534,28.510638297872344,Balanced batting group,3,99d63244,KM Jadhav,81.0,-0.1519765594192617,36.857142857142854,Balanced batting group,0.542475581731477,64.83084801105693
80ffea17,Upendra Yadav,bat,23.0,-0.02787486967815304,46.808510638297875,Balanced batting group,1,fd835ab3,DJ Hussey,61.0,0.08368499021899721,51.714285714285715,Balanced batting group,0.3931884480617453,71.77779871712521
80ffea17,Upendra Yadav,bat,23.0,-0.02787486967815304,46.808510638297875,Balanced batting group,2,5bdcdb72,TM Dilshan,50.0,0.09510241014823964,52.85714285714286,Balanced batting group,0.5158714005450812,65.9686566842291
80ffea17,Upendra Yadav,bat,23.0,-0.02787486967815304,46.808510638297875,Balanced batting group,3,725529bc,SC Ganguly,56.0,-0.028246602466122234,44.857142857142854,Balanced batting group,0.5952569183642413,62.68582749826836
839b6d2e,Saurabh Rawat,bat,19.0,-0.48315595711212306,15.319148936170212,Balanced batting group,1,c8f5f961,Anuj Rawat,21.0,-0.13759329685189256,38.0,Balanced batting group,1.3130391399942856,43.233163793435445
839b6d2e,Saurabh Rawat,bat,19.0,-0.48315595711212306,15.319148936170212,Balanced batting group,2,5056011d,GJ Bailey,36.0,-0.03490946843937878,44.285714285714285,Balanced batting group,1.3416035025712727,42.705778279794934
839b6d2e,Saurabh Rawat,bat,19.0,-0.48315595711212306,15.319148936170212,Balanced batting group,3,4e04666c,YV Takawale,10.0,-0.07514517609087601,42.57142857142857,Balanced batting group,1.3501073051174535,42.55124852479968
84085032,Eknath Kerkar,bat,16.0,-0.5009738928196377,14.468085106382977,Balanced batting group,1,bb965e9a,PK Garg,19.0,-0.32098374992037965,28.285714285714285,Balanced batting group,0.6062893883193716,62.25528272002593
84085032,Eknath Kerkar,bat,16.0,-0.5009738928196377,14.468085106382977,Balanced batting group,2,5451a2c1,B Chipli,21.0,-0.2920277126226063,30.28571428571429,Balanced batting group,0.657375557272061,60.336355004893335
84085032,Eknath Kerkar,bat,16.0,-0.5009738928196377,14.468085106382977,Balanced batting group,3,a45a5e8d,AM Nayar,50.0,-0.322624445236983,28.000000000000004,Balanced batting group,0.7701309111029299,56.49299685845957
85e6ccde,Babul Kumar,bat,22.0,-0.15467339525488544,36.59574468085106,Balanced batting group,1,b63ab531,LA Pomersbach,16.0,0.017472530579417233,46.57142857142857,Balanced batting group,0.5454430954639624,64.70636175056234
85e6ccde,Babul Kumar,bat,22.0,-0.15467339525488544,36.59574468085106,Balanced batting group,2,b5da6c24,PA Patel,136.0,0.15219120625724228,56.285714285714285,Balanced batting group,0.6143107276231995,61.94594280323785
85e6ccde,Babul Kumar,bat,22.0,-0.15467339525488544,36.59574468085106,Balanced batting group,3,5afd4539,MS Bisla,39.0,-0.0006968632827291622,46.0,Balanced batting group,0.7765155783491738,56.28996515354228
86a98b15,Shubham Pundir,bat,21.0,-0.22855359530941177,31.06382978723404,Balanced batting group,1,fe763256,Y Venugopal Rao,52.0,-0.09069062540548839,40.85714285714286,Balanced batting group,0.4172282633722366,70.56026370942821
86a98b15,Shubham Pundir,bat,21.0,-0.22855359530941177,31.06382978723404,Balanced batting group,2,7ca5e05d,RS Bopara,22.0,0.03522605822775987,48.57142857142857,Balanced batting group,0.59979117541468,62.50815827514433
86a98b15,Shubham Pundir,bat,21.0,-0.22855359530941177,31.06382978723404,Balanced batting group,3,3576e47e,S Badrinath,65.0,0.08315902078979337,51.42857142857142,Balanced batting group,0.6060307118680988,62.26530991034552
8812869d,Nikhil Gangta,bat,15.0,0.13105641130851953,58.29787234042553,Balanced batting group,1,eade4650,DJ Mitchell,15.0,0.18510960696201695,57.714285714285715,Balanced batting group,0.5078231842805423,66.32077357778192
8812869d,Nikhil Gangta,bat,15.0,0.13105641130851953,58.29787234042553,Balanced batting group,2,fdedb37c,SM Katich,11.0,0.18990756170410064,57.99999999999999,Balanced batting group,0.702074905147401,58.75182090845756
8812869d,Nikhil Gangta,bat,15.0,0.13105641130851953,58.29787234042553,Balanced batting group,3,bb345e0b,G Gambhir,151.0,0.4309740498568159,72.28571428571429,Run accumulators,0.7310290464047403,57.7691057280032
8963ee49,Rishav Das,bat,17.0,-0.2659797899757996,29.361702127659573,Balanced batting group,1,e1d1b294,HH Gibbs,36.0,0.02505596081219146,48.285714285714285,Balanced batting group,0.7714995627323126,56.449350653952585
8963ee49,Rishav Das,bat,17.0,-0.2659797899757996,29.361702127659573,Balanced batting group,2,b61a3e1a,LRPL Taylor,54.0,-0.02096401233847233,45.42857142857143,Balanced batting group,0.7988587938518323,55.590800312832535
8963ee49,Rishav Das,bat,17.0,-0.2659797899757996,29.361702127659573,Balanced batting group,3,26e5cabf,MK Tiwary,83.0,-0.0548077524055261,43.714285714285715,Balanced batting group,0.8879186825087532,52.96838308052305
8998a68f,Sumit Kumar,bat,27.0,0.031432140796696977,52.34042553191489,Balanced batting group,1,f19ccfad,Washington Sundar,55.0,0.06143694067932362,50.57142857142857,Balanced batting group,0.4046067067529879,71.19430622054253
8998a68f,Sumit Kumar,bat,27.0,0.031432140796696977,52.34042553191489,Balanced batting group,2,c3d35165,JA Morkel,67.0,0.15845636208355443,56.57142857142857,Balanced batting group,0.5498610705532678,64.52191225391712
8998a68f,Sumit Kumar,bat,27.0,0.031432140796696977,52.34042553191489,Balanced batting group,3,0f12f9df,NLTC Perera,30.0,0.04245227955677003,49.42857142857143,Balanced batting group,0.5967369271990686,62.62772426477038
8a0ae9da,EC Sen,bat,17.0,0.017544424492412433,49.787234042553195,Balanced batting group,1,8abdf100,CJ Anderson,29.0,0.09599686489394987,53.42857142857142,Balanced batting group,0.3541572375706071,73.84666804233353
8a0ae9da,EC Sen,bat,17.0,0.017544424492412433,49.787234042553195,Balanced batting group,2,d2a6c0e6,EJG Morgan,74.0,0.022201897337180698,47.14285714285714,Balanced batting group,0.5938988807023222,62.739237231873105
8a0ae9da,EC Sen,bat,17.0,0.017544424492412433,49.787234042553195,Balanced batting group,3,c03f1114,KD Karthik,233.0,0.3569589755125642,68.0,Run accumulators,0.6025223429340824,62.401626062141816
8a58cc2a,Sagun Kamat,bat,16.0,-0.21850496217692497,32.340425531914896,Balanced batting group,1,d4f9dbd4,CA Pujara,22.0,-0.2919149159917181,30.571428571428573,Balanced batting group,0.8854258062440565,53.03841692885773
8a58cc2a,Sagun Kamat,bat,16.0,-0.21850496217692497,32.340425531914896,Balanced batting group,2,c15e2193,FY Fazal,11.0,-0.20929424255586931,33.42857142857143,Balanced batting group,0.9955533079290142,50.11141501590856
8a58cc2a,Sagun Kamat,bat,16.0,-0.21850496217692497,32.340425531914896,Balanced batting group,3,cf73ad76,JEC Franklin,16.0,-0.1638173169835694,36.285714285714285,Balanced batting group,1.0728664566714987,48.24237455247108
8ac93ca2,P Chopra,bat,33.0,0.36205127404931425,71.91489361702128,Run accumulators,1,d027ba9f,KS Williamson,76.0,0.38942647619096465,70.28571428571428,Run accumulators,0.9286103763887639,51.850804716318855
8ac93ca2,P Chopra,bat,33.0,0.36205127404931425,71.91489361702128,Run accumulators,2,d2c2b2d5,SR Tendulkar,78.0,0.4449625335741421,72.85714285714285,Run accumulators,0.9708163676797411,50.74039450856137
8ac93ca2,P Chopra,bat,33.0,0.36205127404931425,71.91489361702128,Run accumulators,3,bb345e0b,G Gambhir,151.0,0.4309740498568159,72.28571428571429,Run accumulators,0.9885536056540886,50.28780703505718
8e02f42b,Aditya Garhwal,bat,17.0,-0.33721011387554833,22.97872340425532,Low-output batting group,1,de8cce37,VVS Laxman,20.0,-0.3178316392472064,28.857142857142858,Low-output batting group,1.524462818546672,39.612387738619894
8e02f42b,Aditya Garhwal,bat,17.0,-0.33721011387554833,22.97872340425532,Low-output batting group,2,3fca55af,S Sohal,20.0,0.0948029247312776,52.57142857142857,Balanced batting group,1.6261330205924935,38.078802260153054
8e02f42b,Aditya Garhwal,bat,17.0,-0.33721011387554833,22.97872340425532,Low-output batting group,3,af2c687b,C Munro,11.0,0.04417309075516481,49.714285714285715,Balanced batting group,1.7856065604756564,35.898824126449675
8e48d9a3,Himalay Agarwal,bat,16.0,-0.8466366091932246,7.234042553191489,Low-output batting group,1,57efa3be,SB Styris,10.0,-0.3936214350232372,23.714285714285715,Low-output batting group,0.5936546334901921,62.74885279315158
8e48d9a3,Himalay Agarwal,bat,16.0,-0.8466366091932246,7.234042553191489,Low-output batting group,2,c654af19,R McLaren,13.0,-0.5331412369937798,17.71428571428571,Low-output batting group,0.6789432702404429,59.561273911106554
8e48d9a3,Himalay Agarwal,bat,16.0,-0.8466366091932246,7.234042553191489,Low-output batting group,3,2815fe50,AA Jhunjhunwala,15.0,-0.3579182529169672,26.0,Balanced batting group,0.740789097597927,57.445212713009056
8f607eea,NA Rathva,bat,18.0,-0.16598377041224308,35.74468085106383,Balanced batting group,1,c03c6200,DJG Sammy,20.0,-0.14464738051030684,37.714285714285715,Balanced batting group,0.9521598259754962,51.22531396732842
8f607eea,NA Rathva,bat,18.0,-0.16598377041224308,35.74468085106383,Balanced batting group,2,b63ab531,LA Pomersbach,16.0,0.017472530579417233,46.57142857142857,Balanced batting group,1.0740875049577419,48.21397349965591
8f607eea,NA Rathva,bat,18.0,-0.16598377041224308,35.74468085106383,Balanced batting group,3,5fa06777,IK Pathan,82.0,-0.25299261294078146,32.0,Balanced batting group,1.1776112517746702,45.9218788103266
904585d1,Vikas Hathwala,bat,22.0,-0.38736718853007684,20.425531914893615,Balanced batting group,1,b720a5d6,DB Ravi Teja,25.0,-0.1864682270490462,35.42857142857142,Balanced batting group,0.3731924928115488,72.82300225458891
904585d1,Vikas Hathwala,bat,22.0,-0.38736718853007684,20.425531914893615,Balanced batting group,2,fe763256,Y Venugopal Rao,52.0,-0.09069062540548839,40.85714285714286,Balanced batting group,0.45180315884055444,68.87986115133022
904585d1,Vikas Hathwala,bat,22.0,-0.38736718853007684,20.425531914893615,Balanced batting group,3,f9e6e7ef,Shahbaz Ahmed,40.0,-0.18679683552957183,35.14285714285714,Balanced batting group,0.459321199554429,68.52501014206656
90a3c0dc,Ankit Lamba,bat,26.0,-0.056202897926116324,44.680851063829785,Balanced batting group,1,e1d1b294,HH Gibbs,36.0,0.02505596081219146,48.285714285714285,Balanced batting group,0.7664875921405194,56.60951169140466
90a3c0dc,Ankit Lamba,bat,26.0,-0.056202897926116324,44.680851063829785,Balanced batting group,2,93b4fc78,MK Pandey,161.0,0.1914832919511884,58.57142857142858,Balanced batting group,1.034339594428864,49.15600142368303
90a3c0dc,Ankit Lamba,bat,26.0,-0.056202897926116324,44.680851063829785,Balanced batting group,3,86dc8f2e,JH Kallis,95.0,0.03570981186422578,48.857142857142854,Balanced batting group,1.0369968953819562,49.0918764906851
911d04ad,Gurinder Singh,bat,20.0,-0.05800181612598363,43.829787234042556,Balanced batting group,1,896d78ad,AD Mathews,41.0,-0.06104326280714651,43.142857142857146,Balanced batting group,0.6346668694038343,61.174543799538895
911d04ad,Gurinder Singh,bat,20.0,-0.05800181612598363,43.829787234042556,Balanced batting group,2,fe763256,Y Venugopal Rao,52.0,-0.09069062540548839,40.85714285714286,Balanced batting group,0.8577505703586762,53.82853952276973
911d04ad,Gurinder Singh,bat,20.0,-0.05800181612598363,43.829787234042556,Balanced batting group,3,f3cb53a1,MV Boucher,23.0,-0.005021837032931806,45.714285714285715,Balanced batting group,1.0767507236779386,48.15214404880494
9170ff49,Parvez Rasool,bat,20.0,-0.28112045456097545,27.659574468085108,Balanced batting group,1,26e5cabf,MK Tiwary,83.0,-0.0548077524055261,43.714285714285715,Balanced batting group,0.3043781794323238,76.66488260599455
9170ff49,Parvez Rasool,bat,20.0,-0.28112045456097545,27.659574468085108,Balanced batting group,2,709b0bac,SS Tiwary,73.0,-0.029835480733073863,44.57142857142857,Balanced batting group,0.37234567073151426,72.86793854692314
9170ff49,Parvez Rasool,bat,20.0,-0.28112045456097545,27.659574468085108,Balanced batting group,3,b720a5d6,DB Ravi Teja,25.0,-0.1864682270490462,35.42857142857142,Balanced batting group,0.4451954742954188,69.19479183170938
92d07362,Rohan Prem,bat,15.0,-0.026858942525514087,47.23404255319149,Balanced batting group,1,eade4650,DJ Mitchell,15.0,0.18510960696201695,57.714285714285715,Balanced batting group,1.1770306136047461,45.934126683877516
92d07362,Rohan Prem,bat,15.0,-0.026858942525514087,47.23404255319149,Balanced batting group,2,8291f939,AL Menaria,23.0,-0.22073864392921058,32.857142857142854,Balanced batting group,1.18260555503718,45.81679899476685
92d07362,Rohan Prem,bat,15.0,-0.026858942525514087,47.23404255319149,Balanced batting group,3,709b0bac,SS Tiwary,73.0,-0.029835480733073863,44.57142857142857,Balanced batting group,1.1894114592577365,45.67437499112315
9601c534,SD Lad,bat,36.0,-0.08580489558787549,42.12765957446808,Balanced batting group,1,93b4fc78,MK Pandey,161.0,0.1914832919511884,58.57142857142858,Balanced batting group,0.42352896220845077,70.24795606888169
9601c534,SD Lad,bat,36.0,-0.08580489558787549,42.12765957446808,Balanced batting group,2,709b0bac,SS Tiwary,73.0,-0.029835480733073863,44.57142857142857,Balanced batting group,0.4438632624498928,69.25863591149466
9601c534,SD Lad,bat,36.0,-0.08580489558787549,42.12765957446808,Balanced batting group,3,c3a96caf,Mandeep Singh,97.0,-0.02320848073069168,45.14285714285714,Balanced batting group,0.4508786596133291,68.92375136777517
96477053,Hokaito Zhimomi,bat,15.0,-1.3040915791038274,2.127659574468085,Low-output batting group,1,91a4a398,Z Khan,27.0,-1.0326213270584137,4.857142857142857,Low-output batting group,1.297645638216768,43.52281236788597
96477053,Hokaito Zhimomi,bat,15.0,-1.3040915791038274,2.127659574468085,Low-output batting group,2,6b19d823,A Mishra,55.0,-1.021806659617301,5.428571428571429,Low-output batting group,1.3721063081503877,42.15662664713093
96477053,Hokaito Zhimomi,bat,15.0,-1.3040915791038274,2.127659574468085,Low-output batting group,3,de8d3876,M Rawat,11.0,-0.789254444328861,10.571428571428571,Low-output batting group,1.562690925303162,39.0214828532903
97c06e86,Mangal Mahrour,bat,17.0,-0.4873549386192681,14.893617021276595,Balanced batting group,1,0c94f480,UBT Chand,20.0,-0.3618449929544723,25.71428571428571,Balanced batting group,0.7061240597035741,58.612384856335844
97c06e86,Mangal Mahrour,bat,17.0,-0.4873549386192681,14.893617021276595,Balanced batting group,2,cf73ad76,JEC Franklin,16.0,-0.1638173169835694,36.285714285714285,Balanced batting group,0.7142578653401204,58.33428098646018
97c06e86,Mangal Mahrour,bat,17.0,-0.4873549386192681,14.893617021276595,Balanced batting group,3,fe763256,Y Venugopal Rao,52.0,-0.09069062540548839,40.85714285714286,Balanced batting group,0.8957897740116073,52.748464714203976
983f2f61,Swapnil Singh,bat,29.0,-0.20338520728964518,33.191489361702125,Balanced batting group,1,b63ab531,LA Pomersbach,16.0,0.017472530579417233,46.57142857142857,Balanced batting group,0.44539009017553916,69.18547503522404
